name,citation,id,obligation,constraint,permission,entitlement,MandatoryDelegation,Permissive Delegation,PermissiveProvision,MandatoryProvision,Constraining Provision
Section 44,PL111_203,44,14,11,4,12,26,0,0,0,0
Section 45,PL111_203,45,5,8,0,11,13,0,0,1,1
Section 46,PL111_203,46,2,2,1,1,2,0,0,0,0
Section 47,PL111_203,47,9,3,3,9,16,0,0,1,0
Section 48,PL111_203,48,0,1,0,0,0,0,0,0,0
Section 49,PL111_203,49,0,1,0,0,0,0,0,0,0
Section 50,PL111_203,50,2,0,1,2,3,0,0,0,0
Section 51,PL111_203,51,2,0,0,0,2,0,0,0,0
Section 52,PL111_203,52,49,76,61,130,144,2,2,9,7
Section 53,PL111_203,53,10,0,0,5,13,0,0,3,1
Section 54,PL111_203,54,0,0,2,2,2,0,0,0,0
Section 55,PL111_203,55,1,2,2,2,2,0,0,0,0
Section 56,PL111_203,56,1,0,0,3,4,0,0,0,0
Section 57,PL111_203,57,3,1,1,0,2,0,0,0,0
Section 58,PL111_203,58,2,0,0,0,2,0,0,0,0
Section 59,PL111_203,59,2,0,0,0,2,0,0,0,0
Section 60,PL111_203,60,0,0,1,0,0,0,0,0,0
Section 61,PL111_203,61,0,0,0,0,0,0,0,0,0
Section 62,PL111_203,62,1,0,0,0,0,0,0,0,0
Section 63,PL111_203,63,1,1,2,0,1,0,0,0,0
Section 64,PL111_203,64,2,1,1,5,7,0,0,0,0
Section 65,PL111_203,65,1,0,0,1,2,0,0,0,0
Section 66,PL111_203,66,0,0,0,0,0,0,0,0,0
Section 67,PL111_203,67,0,5,1,3,3,0,0,0,0
Section 68,PL111_203,68,0,0,0,1,1,0,0,0,0
Section 69,PL111_203,69,0,0,0,1,1,0,0,0,0
Section 70,PL111_203,70,1,1,5,4,4,0,0,0,0
Section 71,PL111_203,71,0,0,1,0,0,0,0,0,0
Section 72,PL111_203,72,1,0,2,2,3,0,0,0,0
Section 73,PL111_203,73,10,11,3,17,23,1,1,6,0
Section 74,PL111_203,74,0,1,1,3,3,0,0,0,0
Section 75,PL111_203,75,0,1,0,0,0,0,0,0,0
Section 76,PL111_203,76,1,1,0,2,2,0,0,0,0
Section 77,PL111_203,77,0,0,0,1,1,0,0,0,0
Section 78,PL111_203,78,2,0,0,2,2,0,0,1,1
Section 79,PL111_203,79,0,0,0,1,1,0,0,0,0
Section 80,PL111_203,80,1,0,1,0,1,0,0,0,0
Section 81,PL111_203,81,0,0,0,0,0,0,0,0,0
Section 82,PL111_203,82,2,1,1,1,3,0,0,0,0
Section 83,PL111_203,83,0,0,0,3,3,0,0,0,0
Section 84,PL111_203,84,1,0,1,1,2,0,0,0,0
Section 85,PL111_203,85,0,0,2,0,0,0,0,0,0
Section 86,PL111_203,86,8,3,2,10,14,1,1,0,0
Section 87,PL111_203,87,1,4,0,5,4,0,0,0,0
Section 88,PL111_203,88,1,0,0,0,1,0,0,0,0
Section 89,PL111_203,89,0,0,0,0,0,0,0,0,0
Section 90,PL111_203,90,0,0,0,0,0,0,0,0,0
Section 91,PL111_203,91,0,0,0,1,1,0,0,0,0
Section 92,PL111_203,92,0,0,1,0,0,0,0,0,0
Section 93,PL111_203,93,0,0,0,0,0,0,0,0,0
Section 94,PL111_203,94,0,0,0,1,0,0,0,0,0
Section 95,PL111_203,95,0,0,0,1,1,0,0,0,0
Section 96,PL111_203,96,0,0,0,0,0,0,0,0,0
Section 97,PL111_203,97,0,0,0,0,0,0,0,0,0
Section 98,PL111_203,98,0,0,0,0,0,0,0,0,0
Section 99,PL111_203,99,0,0,0,0,0,0,0,0,0
Section 100,PL111_203,100,1,0,1,0,1,1,1,0,0
Section 101,PL111_203,101,0,0,0,0,0,0,0,0,0
Section 102,PL111_203,102,0,0,0,0,0,0,0,0,0
Section 103,PL111_203,103,0,0,0,0,0,0,0,0,0
Section 104,PL111_203,104,1,0,0,0,1,0,0,0,0
Section 105,PL111_203,105,0,0,0,0,0,0,0,0,0
Section 106,PL111_203,106,0,0,0,0,0,0,0,0,0
Section 107,PL111_203,107,3,0,5,0,3,0,0,0,0
Section 108,PL111_203,108,0,0,0,0,0,0,0,0,0
Section 109,PL111_203,109,0,0,0,0,0,0,0,0,0
Section 110,PL111_203,110,0,0,0,0,0,0,0,0,0
Section 111,PL111_203,111,0,0,0,0,0,0,0,0,0
Section 112,PL111_203,112,0,0,0,0,0,0,0,0,0
Section 113,PL111_203,113,0,0,0,0,0,0,0,0,0
Section 114,PL111_203,114,0,0,0,0,0,0,0,0,0
Section 115,PL111_203,115,0,0,0,0,0,0,0,0,0
Section 116,PL111_203,116,0,0,0,0,0,0,0,0,0
Section 117,PL111_203,117,0,0,1,0,0,0,0,0,0
Section 118,PL111_203,118,0,1,0,1,0,0,0,0,0
Section 119,PL111_203,119,0,0,0,1,1,0,0,0,0
Section 120,PL111_203,120,9,1,4,10,13,2,2,3,0
Section 121,PL111_203,121,0,0,0,0,0,0,0,0,0
Section 122,PL111_203,122,0,0,0,1,0,0,0,0,1
Section 123,PL111_203,123,1,1,0,1,2,0,0,1,0
Section 124,PL111_203,124,2,0,0,1,3,0,0,1,0
Section 125,PL111_203,125,0,2,0,1,0,0,0,0,1
Section 126,PL111_203,126,0,0,0,2,0,0,0,0,1
Section 127,PL111_203,127,0,0,0,0,0,0,0,0,0
Section 128,PL111_203,128,1,0,0,1,1,0,0,0,0
Section 129,PL111_203,129,0,1,0,0,0,0,0,0,0
Section 130,PL111_203,130,0,1,3,1,1,0,0,0,0
Section 131,PL111_203,131,0,0,0,0,0,0,0,0,0
Section 132,PL111_203,132,1,0,0,0,1,0,0,0,0
Section 133,PL111_203,133,0,1,0,0,0,0,0,0,0
Section 134,PL111_203,134,0,1,0,0,0,0,0,0,0
Section 135,PL111_203,135,1,0,0,2,1,0,0,1,1
Section 136,PL111_203,136,0,2,0,0,0,0,0,0,0
Section 137,PL111_203,137,1,0,1,0,1,0,0,0,0
Section 138,PL111_203,138,0,0,1,0,0,0,0,0,0
Section 139,PL111_203,139,0,0,0,0,0,0,0,0,0
Section 140,PL111_203,140,14,6,9,25,33,3,3,5,0
Section 141,PL111_203,141,2,0,2,1,2,0,0,0,0
Section 142,PL111_203,142,0,0,1,0,0,0,0,0,0
Section 143,PL111_203,143,1,0,0,0,1,0,0,0,0
Section 144,PL111_203,144,1,0,2,3,1,2,2,1,0
Section 145,PL111_203,145,0,1,1,2,2,1,1,0,0
Section 146,PL111_203,146,0,1,0,0,0,0,0,0,0
Section 147,PL111_203,147,0,1,1,0,0,0,0,0,0
Section 148,PL111_203,148,0,0,0,1,0,0,0,0,1
Section 149,PL111_203,149,2,1,0,1,3,0,0,0,0
Section 150,PL111_203,150,1,0,1,8,2,0,0,0,0
Section 151,PL111_203,151,0,0,1,2,0,0,0,0,1
Section 152,PL111_203,152,0,1,1,2,1,1,1,0,0
Section 153,PL111_203,153,1,0,0,1,2,0,0,0,0
Section 154,PL111_203,154,0,0,0,2,2,0,0,0,0
Section 155,PL111_203,155,0,1,0,0,0,0,0,0,0
Section 156,PL111_203,156,0,0,1,0,0,0,0,0,0
Section 157,PL111_203,157,0,0,0,0,0,0,0,0,0
Section 158,PL111_203,158,6,2,1,4,6,1,1,3,0
Section 159,PL111_203,159,6,2,1,12,8,0,0,3,1
Section 160,PL111_203,160,0,0,0,0,0,0,0,0,0
Section 161,PL111_203,161,4,1,2,8,6,1,1,2,1
Section 162,PL111_203,162,1,0,0,0,1,0,0,0,0
Section 163,PL111_203,163,1,0,0,1,2,0,0,0,0
Section 164,PL111_203,164,1,2,4,2,3,0,0,0,0
Section 165,PL111_203,165,1,0,0,1,2,0,0,0,0
Section 166,PL111_203,166,1,0,0,1,2,0,0,0,0
Section 167,PL111_203,167,1,0,1,0,1,0,0,0,0
Section 168,PL111_203,168,0,0,0,0,0,0,0,0,0
Section 169,PL111_203,169,0,3,0,3,2,0,0,0,1
Section 170,PL111_203,170,0,0,2,0,0,0,0,0,0
Section 171,PL111_203,171,1,0,0,1,1,0,0,0,0
Section 172,PL111_203,172,2,1,1,0,2,0,0,0,0
Section 173,PL111_203,173,3,0,0,3,3,0,0,3,0
Section 174,PL111_203,174,3,0,0,2,3,1,1,1,1
Section 175,PL111_203,175,0,0,0,1,1,0,0,0,0
Section 176,PL111_203,176,5,2,6,11,13,3,3,2,0
Section 177,PL111_203,177,0,0,0,0,0,0,0,0,0
Section 178,PL111_203,178,8,13,19,24,23,0,0,1,0
Section 179,PL111_203,179,1,1,1,2,3,0,0,0,0
Section 180,PL111_203,180,0,0,0,0,0,0,0,0,0
Section 181,PL111_203,181,2,3,0,0,2,0,0,0,0
Section 182,PL111_203,182,0,0,0,0,0,0,0,0,0
Section 183,PL111_203,183,3,2,1,1,4,0,0,0,0
Section 184,PL111_203,184,0,5,0,0,0,0,0,0,0
Section 185,PL111_203,185,0,1,1,2,2,0,0,0,0
Section 186,PL111_203,186,1,3,1,4,3,0,0,0,0
Section 187,PL111_203,187,0,0,0,0,0,0,0,0,0
Section 188,PL111_203,188,4,0,4,8,5,1,1,3,4
Section 189,PL111_203,189,1,1,0,0,1,0,0,0,0
Section 190,PL111_203,190,0,0,0,0,0,0,0,0,0
Section 191,PL111_203,191,0,0,1,0,0,0,0,0,0
Section 192,PL111_203,192,0,0,0,1,0,0,0,0,0
Section 193,PL111_203,193,11,9,1,10,15,0,0,1,2
Section 194,PL111_203,194,1,0,1,3,3,0,0,0,0
Section 195,PL111_203,195,0,0,1,0,0,0,0,0,0
Section 196,PL111_203,196,0,0,0,0,0,0,0,0,0
Section 197,PL111_203,197,6,6,7,9,12,0,0,2,1
Section 198,PL111_203,198,1,0,0,1,1,1,1,1,0
Section 199,PL111_203,199,4,3,1,13,11,1,1,2,0
Section 200,PL111_203,200,12,3,1,7,17,1,1,5,0
Section 201,PL111_203,201,1,2,1,1,2,0,0,0,0
Section 202,PL111_203,202,9,9,19,18,19,0,0,0,0
Section 203,PL111_203,203,2,4,1,3,5,0,0,0,0
Section 204,PL111_203,204,1,1,0,2,2,0,0,1,0
Section 205,PL111_203,205,14,13,8,14,21,2,2,4,1
Section 206,PL111_203,206,3,3,4,10,8,1,1,1,1
Section 207,PL111_203,207,28,6,9,27,42,0,0,3,0
Section 208,PL111_203,208,1,2,0,2,1,0,0,1,0
Section 209,PL111_203,209,0,1,0,2,2,0,0,0,0
Section 210,PL111_203,210,2,1,5,8,5,1,1,1,3
Section 211,PL111_203,211,0,0,0,0,0,0,0,0,0
Section 212,PL111_203,212,11,1,5,13,19,2,2,4,0
Section 213,PL111_203,213,0,0,0,0,0,0,0,0,0
Section 214,PL111_203,214,4,3,0,6,5,1,1,3,2
Section 215,PL111_203,215,0,0,0,0,0,0,0,0,0
Section 216,PL111_203,216,3,0,1,3,5,0,0,0,1
Section 217,PL111_203,217,27,11,7,24,41,5,5,9,1
Section 218,PL111_203,218,1,0,0,2,2,0,0,1,0
Section 219,PL111_203,219,0,0,0,0,0,0,0,0,0
Section 220,PL111_203,220,15,4,7,18,26,2,2,4,0
Section 221,PL111_203,221,1,0,2,1,1,0,0,0,0
Section 222,PL111_203,222,18,4,5,13,25,1,1,2,0
Section 223,PL111_203,223,0,1,0,0,0,0,0,0,0
Section 224,PL111_203,224,4,1,5,10,8,0,0,2,2
Section 225,PL111_203,225,4,4,0,4,4,1,1,1,0
Section 226,PL111_203,226,1,1,1,2,3,0,0,0,0
Section 227,PL111_203,227,0,0,0,0,0,0,0,0,0
Section 228,PL111_203,228,0,0,0,0,0,0,0,0,0
Section 229,PL111_203,229,1,4,1,10,7,0,0,0,0
Section 230,PL111_203,230,2,3,0,4,5,0,0,0,0
Section 231,PL111_203,231,0,0,0,0,0,0,0,0,0
Section 232,PL111_203,232,0,0,0,1,0,0,0,0,0
Section 233,PL111_203,233,4,3,6,5,8,0,0,1,0
Section 234,PL111_203,234,1,3,0,2,2,0,0,1,0
Section 235,PL111_203,235,0,0,0,2,2,0,0,0,0
Section 236,PL111_203,236,0,0,0,0,0,0,0,0,0
Section 237,PL111_203,237,10,8,4,21,21,3,3,2,1
Section 238,PL111_203,238,1,1,0,1,2,0,0,0,0
Section 239,PL111_203,239,2,0,0,3,5,0,0,0,0
Section 240,PL111_203,240,2,2,1,4,5,0,0,0,0
Section 241,PL111_203,241,0,0,2,2,2,0,0,0,0
Section 242,PL111_203,242,4,8,7,10,9,4,4,0,2
Section 243,PL111_203,243,0,0,0,1,0,0,0,0,1
Section 244,PL111_203,244,3,3,3,9,4,1,1,0,0
Section 245,PL111_203,245,0,2,0,0,0,0,0,0,0
Section 246,PL111_203,246,0,0,0,0,0,0,0,0,0
Section 247,PL111_203,247,19,12,10,23,28,2,2,7,1
Section 248,PL111_203,248,13,2,6,16,22,2,2,4,0
Section 249,PL111_203,249,4,4,4,16,12,1,1,1,1
Section 250,PL111_203,250,14,2,12,21,26,6,6,5,3
Section 251,PL111_203,251,0,0,0,0,0,0,0,0,0
Section 252,PL111_203,252,31,13,10,30,49,5,5,8,1
Section 253,PL111_203,253,0,1,0,2,2,0,0,0,0
Section 254,PL111_203,254,0,0,0,0,0,0,0,0,0
Section 255,PL111_203,255,4,3,2,7,6,1,1,3,2
Section 256,PL111_203,256,1,4,2,2,3,0,0,0,0
Section 257,PL111_203,257,0,0,0,3,2,0,0,0,1
Section 258,PL111_203,258,0,0,0,1,0,0,0,0,0
Section 259,PL111_203,259,0,0,0,1,0,0,0,0,0
Section 260,PL111_203,260,0,0,0,0,0,0,0,0,0
Section 261,PL111_203,261,0,2,1,2,1,0,0,0,0
Section 262,PL111_203,262,0,0,0,1,1,0,0,0,0
Section 263,PL111_203,263,0,0,0,1,0,0,0,0,1
Section 264,PL111_203,264,0,0,1,0,0,0,0,0,0
Section 265,PL111_203,265,0,0,2,1,1,0,0,0,0
Section 266,PL111_203,266,1,3,0,5,1,0,0,0,0
Section 267,PL111_203,267,4,8,1,4,7,0,0,0,0
Section 268,PL111_203,268,3,1,5,6,8,0,0,0,1
Section 269,PL111_203,269,7,4,6,8,8,1,1,3,1
Section 270,PL111_203,270,5,0,4,3,7,1,1,0,0
Section 271,PL111_203,271,2,2,6,4,5,1,1,1,0
Section 272,PL111_203,272,1,1,6,7,3,5,5,1,0
Section 273,PL111_203,273,0,0,1,0,0,0,0,0,0
Section 274,PL111_203,274,0,1,0,0,0,0,0,0,0
Section 275,PL111_203,275,0,0,0,1,1,0,0,0,0
Section 276,PL111_203,276,0,0,0,1,1,0,0,0,0
Section 277,PL111_203,277,1,1,0,0,1,0,0,0,0
Section 278,PL111_203,278,0,0,0,0,0,0,0,0,0
Section 279,PL111_203,279,0,0,1,0,0,0,0,0,0
Section 280,PL111_203,280,0,0,0,0,0,0,0,0,0
Section 281,PL111_203,281,3,7,1,4,6,0,0,1,0
Section 282,PL111_203,282,0,1,1,0,0,0,0,0,0
Section 283,PL111_203,283,8,6,4,10,14,1,1,6,0
Section 284,PL111_203,284,2,1,2,2,3,0,0,1,0
Section 285,PL111_203,285,6,1,0,8,9,2,2,3,1
Section 286,PL111_203,286,1,11,0,8,6,0,0,1,1
Section 287,PL111_203,287,1,0,0,1,2,0,0,1,0
Section 288,PL111_203,288,2,0,0,1,2,0,0,0,0
Section 289,PL111_203,289,1,0,1,2,3,0,0,0,0
Section 290,PL111_203,290,1,0,0,2,2,0,0,0,1
Section 291,PL111_203,291,2,0,0,1,3,0,0,2,0
Section 292,PL111_203,292,5,0,0,0,5,0,0,3,0
Section 293,PL111_203,293,4,0,0,4,6,0,0,1,0
Section 294,PL111_203,294,0,0,0,0,0,2,2,0,0
Section 295,PL111_203,295,0,0,0,0,0,0,0,0,0
Section 296,PL111_203,296,12,8,4,23,23,3,3,2,1
Section 297,PL111_203,297,0,0,0,0,0,0,0,0,0
Section 298,PL111_203,298,2,1,0,1,2,0,0,0,0
Section 299,PL111_203,299,0,0,0,0,0,0,0,0,0
Section 300,PL111_203,300,0,1,1,0,0,0,0,0,0
Section 301,PL111_203,301,1,0,0,0,0,0,0,0,0
Section 302,PL111_203,302,1,0,0,0,0,0,0,0,0
Section 303,PL111_203,303,0,0,0,0,0,0,0,0,0
Section 304,PL111_203,304,0,0,0,1,1,0,0,0,0
Section 305,PL111_203,305,0,0,0,0,0,0,0,0,0
Section 306,PL111_203,306,0,0,1,0,0,0,0,0,0
Section 307,PL111_203,307,0,4,0,0,0,4,4,0,0
Section 308,PL111_203,308,1,0,0,1,2,0,0,0,0
Section 309,PL111_203,309,1,0,1,0,0,0,0,0,0
Section 310,PL111_203,310,2,2,2,4,5,0,0,1,0
Section 311,PL111_203,311,0,0,2,9,6,0,0,0,3
Section 312,PL111_203,312,1,0,3,4,5,0,0,0,0
Section 313,PL111_203,313,0,3,0,1,0,0,0,0,1
Section 314,PL111_203,314,0,0,0,0,0,0,0,0,0
Section 315,PL111_203,315,0,0,0,2,2,0,0,0,0
Section 316,PL111_203,316,0,0,0,1,1,0,0,0,0
Section 317,PL111_203,317,0,0,0,0,0,0,0,0,0
Section 318,PL111_203,318,0,0,3,10,6,0,0,0,0
Section 319,PL111_203,319,0,0,2,3,1,0,0,0,0
Section 320,PL111_203,320,0,0,2,1,1,0,0,0,0
Section 321,PL111_203,321,0,0,0,0,0,0,0,0,0
Section 322,PL111_203,322,1,0,0,0,0,0,0,0,0
Section 323,PL111_203,323,0,0,0,0,0,0,0,0,0
Section 324,PL111_203,324,0,4,0,1,1,0,0,0,0
Section 325,PL111_203,325,0,1,0,3,2,0,0,0,0
Section 326,PL111_203,326,0,5,0,1,0,0,0,0,1
Section 327,PL111_203,327,2,1,0,4,5,1,1,0,0
Section 328,PL111_203,328,0,1,0,2,2,0,0,0,0
Section 329,PL111_203,329,3,0,1,0,3,0,0,1,0
Section 330,PL111_203,330,0,0,0,1,0,0,0,0,0
Section 331,PL111_203,331,22,12,10,19,30,5,5,11,0
Section 332,PL111_203,332,0,1,1,2,1,0,0,0,1
Section 333,PL111_203,333,0,1,0,0,0,1,1,0,0
Section 334,PL111_203,334,0,0,0,1,1,0,0,0,0
Section 335,PL111_203,335,0,1,0,0,0,0,0,0,0
Section 336,PL111_203,336,0,0,0,1,0,0,0,0,1
Section 337,PL111_203,337,1,1,0,1,1,0,0,0,1
Section 338,PL111_203,338,3,2,0,1,3,0,0,1,0
Section 339,PL111_203,339,4,0,0,0,4,0,0,2,0
Section 340,PL111_203,340,0,1,0,0,0,0,0,0,0
Section 341,PL111_203,341,2,1,0,1,3,0,0,0,0
Section 342,PL111_203,342,2,0,0,1,2,0,0,1,0
Section 343,PL111_203,343,1,0,0,1,2,0,0,0,0
Section 344,PL111_203,344,2,0,1,4,5,0,0,1,0
Section 345,PL111_203,345,1,0,0,1,1,0,0,0,0
Section 346,PL111_203,346,0,0,0,0,0,0,0,0,0
Section 347,PL111_203,347,0,0,1,1,0,0,0,0,0
Section 348,PL111_203,348,13,8,1,13,16,0,0,6,1
Section 349,PL111_203,349,2,0,2,2,2,0,0,2,0
Section 350,PL111_203,350,0,0,0,1,0,0,0,0,1
Section 351,PL111_203,351,0,0,0,0,0,0,0,0,0
Section 352,PL111_203,352,1,0,0,1,1,0,0,1,0
Section 353,PL111_203,353,2,0,0,1,3,0,0,1,0
Section 354,PL111_203,354,0,0,0,0,0,0,0,0,0
Section 355,PL111_203,355,6,2,3,2,6,0,0,5,0
Section 356,PL111_203,356,0,0,0,0,0,0,0,0,0
Section 357,PL111_203,357,7,3,5,13,14,0,0,3,0
Section 358,PL111_203,358,2,0,0,2,3,1,1,2,0
Section 359,PL111_203,359,0,0,0,0,0,0,0,0,0
Section 360,PL111_203,360,1,1,1,1,1,0,0,1,0
Section 361,PL111_203,361,1,0,1,0,1,0,0,1,0
Section 362,PL111_203,362,3,2,0,5,6,0,0,2,1
Section 363,PL111_203,363,0,1,2,0,0,0,0,0,0
Section 364,PL111_203,364,2,1,1,5,4,2,2,0,0
Section 365,PL111_203,365,5,0,1,3,6,0,0,0,0
Section 366,PL111_203,366,5,0,0,2,6,0,0,1,0
Section 367,PL111_203,367,2,0,0,2,3,0,0,0,0
Section 368,PL111_203,368,2,0,0,2,2,0,0,0,0
Section 369,PL111_203,369,0,0,0,0,0,0,0,0,0
Section 370,PL111_203,370,4,0,1,3,5,0,0,0,0
Section 371,PL111_203,371,2,0,0,3,3,0,0,1,1
Section 372,PL111_203,372,1,1,0,0,1,0,0,1,0
Section 373,PL111_203,373,1,0,3,0,1,0,0,0,0
Section 374,PL111_203,374,0,0,0,0,0,0,0,0,0
Section 375,PL111_203,375,0,0,0,1,0,0,0,0,1
Section 376,PL111_203,376,7,2,4,12,10,2,2,5,2
Section 377,PL111_203,377,4,0,0,2,3,0,0,2,0
Section 378,PL111_203,378,3,0,0,1,3,0,0,1,0
Section 379,PL111_203,379,2,2,0,4,6,1,1,2,0
Section 380,PL111_203,380,2,0,0,3,4,0,0,1,0
Section 381,PL111_203,381,0,0,1,1,0,0,0,0,0
Section 382,PL111_203,382,0,0,0,0,0,0,0,0,0
Section 383,PL111_203,383,5,1,3,7,7,1,1,0,1
Section 384,PL111_203,384,0,1,0,3,0,0,0,0,0
Section 385,PL111_203,385,0,0,2,2,1,0,0,0,0
Section 386,PL111_203,386,0,2,1,0,0,0,0,0,0
Section 387,PL111_203,387,0,0,0,1,1,0,0,0,0
Section 388,PL111_203,388,1,0,0,4,2,0,0,1,2
Section 389,PL111_203,389,2,1,0,4,3,0,0,0,1
Section 390,PL111_203,390,3,2,2,3,4,2,2,2,0
Section 391,PL111_203,391,1,1,3,6,2,0,0,0,0
Section 392,PL111_203,392,0,0,0,0,0,0,0,0,0
Section 393,PL111_203,393,0,0,0,0,0,0,0,0,0
Section 394,PL111_203,394,0,0,1,0,0,0,0,0,0
Section 395,PL111_203,395,2,1,2,1,3,1,1,0,0
Section 396,PL111_203,396,5,0,0,2,5,0,0,4,0
Section 397,PL111_203,397,1,2,0,0,1,0,0,0,0
Section 398,PL111_203,398,0,0,0,1,1,0,0,0,0
Section 399,PL111_203,399,2,0,0,1,2,0,0,1,1
Section 400,PL111_203,400,1,2,0,0,1,0,0,0,0
Section 401,PL111_203,401,7,5,0,12,13,0,0,3,4
Section 402,PL111_203,402,7,4,1,3,8,0,0,0,1
Section 403,PL111_203,403,0,0,1,0,0,0,0,0,0
Section 404,PL111_203,404,2,6,2,8,3,0,0,0,0
Section 405,PL111_203,405,3,0,3,8,10,0,0,0,0
Section 406,PL111_203,406,0,4,2,3,1,0,0,0,1
Section 407,PL111_203,407,22,5,7,13,32,0,0,3,0
Section 408,PL111_203,408,2,2,1,2,3,0,0,0,0
Section 409,PL111_203,409,1,0,0,0,1,0,0,0,0
Section 410,PL111_203,410,3,0,1,0,3,0,0,2,0
Section 411,PL111_203,411,11,9,9,18,28,0,0,0,1
Section 412,PL111_203,412,1,0,0,0,1,0,0,0,0
Section 413,PL111_203,413,1,0,2,1,1,0,0,0,0
Section 414,PL111_203,414,11,3,10,14,16,3,3,1,2
Section 415,PL111_203,415,3,6,2,8,10,0,0,0,0
Section 416,PL111_203,416,11,3,8,11,16,2,2,4,1
Section 417,PL111_203,417,7,6,4,7,11,1,1,3,0
Section 418,PL111_203,418,6,1,3,5,8,2,2,4,0
Section 419,PL111_203,419,8,22,7,20,22,0,0,0,0
Section 420,PL111_203,420,2,1,1,1,3,0,0,0,0
Section 421,PL111_203,421,0,1,1,3,3,0,0,0,0
Section 422,PL111_203,422,1,0,0,0,1,0,0,0,0
Section 423,PL111_203,423,2,2,5,2,3,0,0,0,0
Section 424,PL111_203,424,2,0,5,6,8,1,1,1,0
Section 425,PL111_203,425,1,0,0,5,4,0,0,0,1
Section 426,PL111_203,426,2,0,0,4,4,0,0,0,0
Section 427,PL111_203,427,4,1,0,2,4,0,0,1,0
Section 428,PL111_203,428,0,1,0,3,2,0,0,0,1
Section 429,PL111_203,429,1,0,0,0,1,0,0,0,0
Section 430,PL111_203,430,2,3,2,5,5,0,0,0,1
Section 431,PL111_203,431,1,3,3,7,6,0,0,0,1
Section 432,PL111_203,432,0,1,0,0,0,0,0,0,0
Section 433,PL111_203,433,0,0,0,0,0,0,0,0,0
Section 434,PL111_203,434,9,1,3,7,14,0,0,0,0
Section 435,PL111_203,435,0,0,0,2,1,0,0,0,0
Section 436,PL111_203,436,0,0,0,0,0,0,0,0,0
Section 437,PL111_203,437,0,0,0,1,1,0,0,0,0
Section 438,PL111_203,438,0,1,1,2,2,0,0,0,0
Section 439,PL111_203,439,1,0,0,0,1,0,0,0,0
Section 440,PL111_203,440,0,0,0,1,1,0,0,0,0
Section 441,PL111_203,441,3,6,15,25,22,6,6,1,3
Section 442,PL111_203,442,3,2,7,20,17,4,4,1,0
Section 443,PL111_203,443,3,2,7,3,4,1,1,2,0
Section 444,PL111_203,444,2,3,4,5,5,1,1,1,0
Section 445,PL111_203,445,1,0,0,1,1,0,0,0,0
Section 446,PL111_203,446,8,10,2,20,16,1,1,2,1
Section 447,PL111_203,447,1,0,0,0,1,0,0,0,0
Section 448,PL111_203,448,6,0,2,16,18,0,0,2,0
Section 449,PL111_203,449,2,2,2,0,2,0,0,0,0
Section 450,PL111_203,450,0,5,1,7,7,0,0,0,0
Section 451,PL111_203,451,17,8,5,39,50,0,0,8,0
Section 452,PL111_203,452,1,0,1,1,2,0,0,0,0
Section 453,PL111_203,453,0,0,2,0,0,0,0,0,0
Section 454,PL111_203,454,5,0,1,1,5,0,0,0,0
Section 455,PL111_203,455,0,0,0,0,0,0,0,0,0
Section 456,PL111_203,456,6,2,5,10,10,0,0,1,0
Section 457,PL111_203,457,0,1,0,0,0,0,0,0,0
Section 458,PL111_203,458,0,0,0,0,0,0,0,0,0
Section 459,PL111_203,459,14,8,5,15,19,3,3,8,0
Section 460,PL111_203,460,3,0,0,1,3,1,1,2,0
Section 461,PL111_203,461,0,0,0,0,0,0,0,0,0
Section 462,PL111_203,462,6,14,6,17,13,2,2,3,1
Section 463,PL111_203,463,3,0,0,1,1,1,1,0,1
Section 464,PL111_203,464,1,0,1,2,2,0,0,1,0
Section 465,PL111_203,465,1,1,0,0,1,0,0,0,0
Section 466,PL111_203,466,6,2,0,1,7,0,0,0,0
Section 467,PL111_203,467,0,0,0,2,2,0,0,0,0
Section 468,PL111_203,468,0,0,0,1,1,0,0,0,0
Section 469,PL111_203,469,1,2,2,0,1,0,0,0,0
Section 470,PL111_203,470,2,1,1,3,5,0,0,0,0
Section 471,PL111_203,471,0,0,0,0,0,0,0,0,0
Section 472,PL111_203,472,2,1,2,4,4,0,0,1,0
Section 473,PL111_203,473,0,0,0,2,2,0,0,0,0
Section 474,PL111_203,474,0,0,0,0,0,0,0,0,0
Section 475,PL111_203,475,6,5,5,16,17,2,2,3,0
Section 476,PL111_203,476,0,0,2,3,2,0,0,0,0
Section 477,PL111_203,477,0,0,1,3,2,0,0,0,0
Section 478,PL111_203,478,0,0,0,0,0,0,0,0,0
Section 479,PL111_203,479,0,0,0,1,0,0,0,0,0
Section 480,PL111_203,480,0,2,1,4,4,0,0,0,0
Section 481,PL111_203,481,4,1,4,8,7,2,2,2,2
Section 482,PL111_203,482,2,0,2,0,2,0,0,0,0
Section 483,PL111_203,483,0,0,0,1,1,0,0,0,0
Section 484,PL111_203,484,0,0,0,0,0,0,0,0,0
Section 485,PL111_203,485,1,1,1,4,5,0,0,0,0
Section 486,PL111_203,486,1,1,1,3,4,0,0,0,0
Section 487,PL111_203,487,0,0,0,0,0,0,0,0,0
Section 488,PL111_203,488,0,0,1,1,1,0,0,0,0
Section 489,PL111_203,489,0,0,0,2,2,0,0,0,0
Section 490,PL111_203,490,1,0,1,0,1,0,0,0,0
Section 491,PL111_203,491,0,1,0,0,0,0,0,0,0
Section 492,PL111_203,492,0,1,0,0,0,0,0,0,0
